,Unnamed: 0,TrackSegment,TourID,DateTime,Latitude,Longitude,A2_RSSI,SNR,avg_snr,avg_rssi,Failure,TS
109945,922588,366,29900487.0,2021-06-01 16:50:43,47.28236333405761,8.146935905076857,2.4,1.0,1.0000000000000415,2.3620000000000028,0,1622531683
109946,922589,366,29904902.0,2021-06-01 18:56:06,47.282348339844596,8.146907754427192,2.4,1.0,1.0000000000000415,2.382000000000004,0,1622534886
109947,922590,366,29909343.0,2021-06-01 19:21:48,47.28235964233586,8.146923195147819,2.37,1.0,1.0000000000000415,2.3760000000000034,0,1622534268
110324,926094,367,29857372.0,2021-06-01 00:07:03,47.2828829976217,8.1480144832129,2.47,1.0,1.0000000000000415,2.4520000000000035,0,1622506023
110325,926095,367,29868297.0,2021-06-01 05:34:23,47.28290694776906,8.148074102380145,2.5,1.0,1.0000000000000415,2.4700000000000037,0,1622514863
110326,926096,367,29872733.0,2021-06-01 07:38:35,47.28288724428385,8.148025768988733,2.46,1.0,1.0000000000000415,2.468000000000003,0,1622517995
110327,926097,367,29891348.0,2021-06-01 14:19:45,47.282877440999755,8.147999407391344,2.43,1.0,1.0000000000000415,2.4660000000000037,0,1622526945
110328,926098,367,29895811.0,2021-06-01 16:23:42,47.28287664962593,8.147996236404706,2.37,1.0,1.0000000000000415,2.446000000000004,0,1622530062
110329,926099,367,29900487.0,2021-06-01 16:50:35,47.28288105551496,8.148006781025417,2.5,1.0,1.0000000000000415,2.4520000000000035,0,1622531675
110330,926100,367,29904902.0,2021-06-01 18:56:14,47.28286240328639,8.147959952652295,2.44,1.0,1.0000000000000415,2.4400000000000035,0,1622534894
110331,926101,367,29909343.0,2021-06-01 19:21:40,47.28286835177585,8.147974901567945,2.47,1.0,1.0000000000000415,2.4420000000000037,0,1622534260
110708,929633,368,29857372.0,2021-06-01 00:07:12,47.28326708503325,8.149233149902,2.5,1.0,1.0000000000000415,2.326000000000003,0,1622506032
110709,929634,368,29868297.0,2021-06-01 05:34:15,47.28327092102057,8.149258016863529,2.13,1.0,1.0000000000000415,2.258000000000004,0,1622514855
110710,929635,368,29872733.0,2021-06-01 07:38:44,47.28327322637878,8.149267257988255,2.57,1.0,1.0000000000000415,2.346000000000003,0,1622518004
110711,929636,368,29891348.0,2021-06-01 14:19:36,47.28326694106604,8.149241409295799,2.1,1.0,1.0000000000000415,2.272000000000004,0,1622526936
110712,929637,368,29895811.0,2021-06-01 16:23:50,47.283255433523905,8.149186952992089,2.48,1.0,1.0000000000000415,2.3560000000000034,0,1622530070
110713,929638,368,29900487.0,2021-06-01 16:50:25,47.283261012026045,8.149220296021097,2.09,1.0,1.0000000000000415,2.274000000000003,0,1622531665
110714,929639,368,29904902.0,2021-06-01 18:56:22,47.283258890580775,8.149216087948297,2.47,1.0,1.0000000000000415,2.342000000000003,0,1622534902
110715,929640,368,29909343.0,2021-06-01 19:21:31,47.283259182650326,8.149217164162918,2.06,1.0,1.0000000000000415,2.2400000000000038,0,1622534251
111092,932983,369,29857372.0,2021-06-01 00:07:20,47.28333442379258,8.150520606520063,1.96,1.0,0.833333333333375,1.840000000000004,0,1622506040
111093,932984,369,29868297.0,2021-06-01 05:34:05,47.28332935764453,8.150570670223706,1.65,1.0,0.933333333333375,1.7720000000000034,2,1622514845
111094,932985,369,29872733.0,2021-06-01 07:38:52,47.2833411078755,8.15051094455714,2.13,1.0,1.0000000000000415,1.854000000000004,0,1622518012
111095,932986,369,29891348.0,2021-06-01 14:19:25,47.28333206600175,8.150546566084904,1.65,1.0,1.0000000000000415,1.8060000000000045,2,1622526925
111096,932987,369,29895811.0,2021-06-01 16:23:58,47.283332708052576,8.150524628185417,1.92,1.0,1.0000000000000415,1.862000000000004,0,1622530078
111097,932988,369,29900487.0,2021-06-01 16:50:14,47.283333667716796,8.15054431984959,1.55,0.75,0.9500000000000416,1.7800000000000036,2,1622531654
111098,932989,369,29904902.0,2021-06-01 18:56:31,47.28332869735308,8.150579816030529,1.96,0.3333333333333333,0.8166666666667082,1.842000000000004,0,1622534911
111099,932990,369,29909343.0,2021-06-01 19:21:23,47.2833370159093,8.150549023218288,1.69,1.0,0.8166666666667082,1.7540000000000038,2,1622534243
111475,936332,370,29857372.0,2021-06-01 00:07:31,47.282968450375606,8.151679450247913,1.62,1.0,0.8500000000000419,1.5960000000000036,2,1622506051
111476,936333,370,29868297.0,2021-06-01 05:33:53,47.282964326564866,8.151690667918624,1.55,1.0,0.950000000000042,1.5820000000000038,2,1622514833
111477,936334,370,29872733.0,2021-06-01 07:39:00,47.282963181604394,8.15169451379032,2.03,1.0,1.000000000000042,1.6580000000000037,0,1622518020
111478,936335,370,29891348.0,2021-06-01 14:19:13,47.282959461903026,8.151703540647175,1.65,1.0,1.000000000000042,1.6840000000000035,2,1622526913
111479,936336,370,29895811.0,2021-06-01 16:24:07,47.2829592841941,8.151702832143465,1.45,0.8,0.960000000000042,1.6600000000000037,1,1622530087
111480,936337,370,29900487.0,2021-06-01 16:50:02,47.282960866635435,8.151700161949059,1.52,0.6666666666666666,0.8933333333333753,1.6400000000000037,2,1622531642
111481,936338,370,29904902.0,2021-06-01 18:56:40,47.28296504518068,8.151688749790361,1.55,0.5,0.7933333333333753,1.6400000000000037,2,1622534920
111482,936339,370,29909343.0,2021-06-01 19:21:11,47.282977362970236,8.151657315453782,1.52,1.0,0.7933333333333753,1.5380000000000038,2,1622534231
111858,939682,371,29857372.0,2021-06-01 00:07:43,47.28229856711853,8.153069194129632,1.99,1.0,1.000000000000042,2.164000000000004,0,1622506063
111859,939683,371,29868297.0,2021-06-01 05:33:13,47.282425296260726,8.152855954644568,2.4,1.0,1.000000000000042,2.2520000000000038,0,1622514793
111860,939684,371,29872733.0,2021-06-01 07:39:12,47.28243864340191,8.152832476922434,2.19,1.0,1.000000000000042,2.2020000000000035,0,1622518032
111861,939685,371,29891348.0,2021-06-01 14:19:03,47.28248568718625,8.152752311291863,2.44,1.0,1.000000000000042,2.292000000000004,0,1622526903
111862,939686,371,29895811.0,2021-06-01 16:24:18,47.2823058918343,8.153056769854,1.96,1.0,1.000000000000042,2.196000000000004,0,1622530098
111863,939687,371,29900487.0,2021-06-01 16:49:23,47.2825108558576,8.152711385964194,2.44,1.0,1.000000000000042,2.286000000000004,0,1622531603
111864,939688,371,29904902.0,2021-06-01 18:56:51,47.28246017771489,8.152795498364679,1.99,1.0,1.000000000000042,2.204000000000004,0,1622534931
111865,939689,371,29909343.0,2021-06-01 19:20:35,47.28239752838989,8.152902565285753,2.44,1.0,1.000000000000042,2.254000000000004,0,1622534195
112241,942906,372,29857372.0,2021-06-01 00:08:20,47.28194900146408,8.153659312035828,2.37,1.0,1.0000000000000424,2.384000000000004,0,1622506100
112242,942907,372,29868297.0,2021-06-01 05:33:04,47.281920511161786,8.153707729437201,2.33,1.0,1.0000000000000424,2.370000000000004,0,1622514784
112243,942908,372,29872733.0,2021-06-01 07:39:25,47.28204154214442,8.153503500435855,2.47,1.0,1.0000000000000424,2.3960000000000035,0,1622518045
112244,942909,372,29891348.0,2021-06-01 14:18:54,47.28191358358552,8.153719277944154,2.34,1.0,1.0000000000000424,2.3760000000000034,0,1622526894
112245,942910,372,29895811.0,2021-06-01 16:24:55,47.28196566339856,8.153631544146638,2.44,1.0,1.0000000000000424,2.3900000000000032,0,1622530135
112246,942911,372,29900487.0,2021-06-01 16:49:15,47.281918346107894,8.153711375243098,2.37,1.0,1.0000000000000424,2.3900000000000032,0,1622531595
112247,942912,372,29904902.0,2021-06-01 18:57:03,47.28192719221047,8.153696446710127,2.41,1.0,1.0000000000000424,2.406000000000004,0,1622534943
112248,942913,372,29909343.0,2021-06-01 19:20:27,47.28191067801463,8.153724311438973,2.34,1.0,1.0000000000000424,2.3800000000000034,0,1622534187
112623,946069,373,29857372.0,2021-06-01 00:08:32,47.28126637276914,8.154747835804447,1.68,1.0,0.8666666666667094,1.7320000000000035,2,1622506112
112624,946070,373,29868297.0,2021-06-01 05:32:56,47.28125917073144,8.154755827028097,1.78,1.0,1.0000000000000429,1.7320000000000035,0,1622514776
112625,946071,373,29872733.0,2021-06-01 07:39:59,47.28128720629637,8.154715206988723,1.89,1.0,1.0000000000000429,1.7660000000000036,0,1622518079
112626,946072,373,29891348.0,2021-06-01 14:18:47,47.281284015097896,8.154722078702186,1.72,0.8,0.9600000000000428,1.7720000000000034,0,1622526887
112627,946073,373,29895811.0,2021-06-01 16:25:04,47.281275639878,8.154731308368875,1.72,0.8,0.9200000000000428,1.7580000000000031,0,1622530144
112628,946074,373,29900487.0,2021-06-01 16:49:07,47.28127951892708,8.154726053932087,1.76,1.0,0.9200000000000428,1.7740000000000038,0,1622531587
112629,946075,373,29904902.0,2021-06-01 18:57:10,47.2813125649046,8.15467984703586,2.03,1.0,0.9200000000000428,1.824000000000004,0,1622534950
112630,946076,373,29909343.0,2021-06-01 19:20:19,47.281275781902245,8.154731985706578,1.69,1.0,0.9200000000000428,1.7840000000000036,2,1622534179
113005,949232,374,29857372.0,2021-06-01 00:08:39,47.280660119410804,8.155578114605591,2.23,1.0,0.9600000000000428,2.240000000000004,0,1622506119
113006,949233,374,29868297.0,2021-06-01 05:32:50,47.28061814215639,8.155634831883406,2.26,1.0,0.9600000000000428,2.2460000000000035,0,1622514770
113007,949234,374,29872733.0,2021-06-01 07:40:07,47.280614821121254,8.155639319077116,2.3,1.0,0.9600000000000428,2.258000000000004,0,1622518087
113008,949235,374,29891348.0,2021-06-01 14:18:40,47.28063965805693,8.15560576082275,2.2,0.75,0.9100000000000428,2.244000000000004,0,1622526880
113009,949236,374,29895811.0,2021-06-01 16:25:12,47.28061726074421,8.155636022797378,2.27,0.8,0.9100000000000428,2.2520000000000038,0,1622530152
113010,949237,374,29900487.0,2021-06-01 16:49:01,47.28061020944688,8.155645550109137,2.26,1.0,0.9100000000000428,2.258000000000004,0,1622531581
113011,949238,374,29904902.0,2021-06-01 18:57:17,47.28066772159074,8.1555678429726,1.83,1.0,0.9100000000000428,2.172000000000004,0,1622534957
113012,949239,374,29909343.0,2021-06-01 19:20:14,47.28063640942353,8.155610150191384,2.24,0.8,0.870000000000043,2.160000000000004,0,1622534174
113387,952395,375,29857372.0,2021-06-01 00:08:45,47.279976253746156,8.156502114981997,2.3,1.0,1.0000000000000429,2.3760000000000034,0,1622506125
113388,952396,375,29868297.0,2021-06-01 05:32:45,47.27998698493929,8.156487615604414,2.43,1.0,1.0000000000000429,2.4020000000000032,0,1622514765
113389,952397,375,29872733.0,2021-06-01 07:40:14,47.27997250774445,8.15650717636637,2.3,1.0,1.0000000000000429,2.360000000000004,0,1622518094
113390,952398,375,29891348.0,2021-06-01 14:18:35,47.27998500176192,8.156490295160848,2.47,1.0,1.0000000000000429,2.394000000000004,0,1622526875
113391,952399,375,29895811.0,2021-06-01 16:25:18,47.27995322685332,8.156533227609463,2.27,1.0,1.0000000000000429,2.354000000000004,0,1622530158
113392,952400,375,29900487.0,2021-06-01 16:48:56,47.27997164836761,8.156508337507491,2.51,1.0,1.0000000000000429,2.3960000000000035,0,1622531576
113393,952401,375,29904902.0,2021-06-01 18:57:23,47.27997195686185,8.156507920687599,2.3,1.0,1.0000000000000429,2.370000000000004,0,1622534963
113394,952402,375,29909343.0,2021-06-01 19:20:09,47.27998182867813,8.156494582451137,2.5,1.0,1.0000000000000429,2.410000000000004,0,1622534169
113769,955558,376,29857372.0,2021-06-01 00:08:51,47.279253870369864,8.15747815829889,2.5,1.0,1.0000000000000429,2.342000000000004,0,1622506131
113770,955559,376,29868297.0,2021-06-01 05:32:40,47.27931177914918,8.157399915251066,2.1,1.0,1.0000000000000429,2.260000000000004,0,1622514760
113771,955560,376,29872733.0,2021-06-01 07:40:20,47.279341526809795,8.15735972190458,2.57,1.0,1.0000000000000429,2.346000000000004,0,1622518100
113772,955561,376,29891348.0,2021-06-01 14:18:30,47.279333197464815,8.157370976041598,2.13,1.0,1.0000000000000429,2.272000000000004,0,1622526870
113773,955562,376,29895811.0,2021-06-01 16:25:24,47.279250565074214,8.157482624226278,2.53,1.0,1.0000000000000429,2.366000000000004,0,1622530164
113774,955563,376,29900487.0,2021-06-01 16:48:51,47.27930159883864,8.157413670307418,2.14,1.0,1.0000000000000429,2.294000000000003,0,1622531571
113775,955564,376,29904902.0,2021-06-01 18:57:29,47.27925439921714,8.157477443750508,2.5,1.0,1.0000000000000429,2.3740000000000028,0,1622534969
113776,955565,376,29909343.0,2021-06-01 19:20:04,47.27928269254768,8.157439215412072,2.13,1.0,1.0000000000000429,2.286000000000004,0,1622534164
114151,958721,377,29857372.0,2021-06-01 00:08:56,47.27863733357706,8.15831118773442,2.06,1.0,1.0000000000000429,2.0740000000000034,0,1622506136
114152,958722,377,29868297.0,2021-06-01 05:32:35,47.278609734358604,8.158348478228103,2.13,1.0,1.0000000000000429,2.116000000000003,0,1622514755
114153,958723,377,29872733.0,2021-06-01 07:40:25,47.278710215345576,8.158212714035532,2.13,1.0,1.0000000000000429,2.1020000000000034,0,1622518105
114154,958724,377,29891348.0,2021-06-01 14:18:25,47.278631813733384,8.158318645833155,2.16,1.0,1.0000000000000429,2.128000000000004,0,1622526865
114155,958725,377,29895811.0,2021-06-01 16:25:29,47.27863683778273,8.158311857623527,2.06,1.0,1.0000000000000429,2.108000000000004,0,1622530169
114156,958726,377,29900487.0,2021-06-01 16:48:47,47.27866675070813,8.158271440980673,2.17,1.0,1.0000000000000429,2.1300000000000034,0,1622531567
114157,958727,377,29904902.0,2021-06-01 18:57:34,47.27863039245626,8.158320566181931,2.1,1.0,1.0000000000000429,2.124000000000003,0,1622534974
114158,958728,377,29909343.0,2021-06-01 19:20:00,47.27864642314003,8.158298906434105,2.2,1.0,1.0000000000000429,2.1380000000000043,0,1622534160
114533,961884,378,29857372.0,2021-06-01 00:09:00,47.277990983017766,8.159184499834982,2.23,1.0,1.0000000000000429,2.262000000000004,0,1622506140
114534,961885,378,29868297.0,2021-06-01 05:32:31,47.27795214579418,8.15923697448178,2.26,1.0,1.0000000000000429,2.260000000000004,0,1622514751
114535,961886,378,29872733.0,2021-06-01 07:40:30,47.27800777391953,8.159161812923854,2.4,1.0,1.0000000000000429,2.280000000000004,0,1622518110
114536,961887,378,29891348.0,2021-06-01 14:18:21,47.27797329968618,8.159208392546502,2.26,1.0,1.0000000000000429,2.284000000000004,0,1622526861
114537,961888,378,29895811.0,2021-06-01 16:25:33,47.27798225703732,8.159196289883281,2.26,1.0,1.0000000000000429,2.282000000000004,0,1622530173
114538,961889,378,29900487.0,2021-06-01 16:48:42,47.27800552631851,8.159164849754477,2.3,1.0,1.0000000000000429,2.296000000000004,0,1622531562
114539,961890,378,29904902.0,2021-06-01 18:57:38,47.27796533392373,8.159219155431504,2.26,1.0,1.0000000000000429,2.296000000000004,0,1622534978
114540,961891,378,29909343.0,2021-06-01 19:19:55,47.27798357915557,8.159194503512328,2.3,1.0,1.0000000000000429,2.276000000000004,0,1622534155
114915,965047,379,29857372.0,2021-06-01 00:09:05,47.27727398094657,8.160158238424946,2.36,0.8,0.9600000000000428,2.328000000000004,0,1622506145
114916,965048,379,29868297.0,2021-06-01 05:32:26,47.27729104045636,8.160134814890917,1.99,1.0,0.9600000000000428,2.3400000000000034,0,1622514746
114917,965049,379,29872733.0,2021-06-01 07:40:35,47.277292445227424,8.160132772188046,2.4,1.0,0.9600000000000428,2.3320000000000034,0,1622518115
114918,965050,379,29891348.0,2021-06-01 14:18:16,47.27731461491992,8.160102309569025,1.96,1.0,0.9600000000000428,2.2360000000000038,0,1622526856
114919,965051,379,29895811.0,2021-06-01 16:25:38,47.277329098784044,8.160081698013908,2.31,0.8,0.9200000000000428,2.2040000000000037,0,1622530178
114920,965052,379,29900487.0,2021-06-01 16:48:38,47.27734061053236,8.160065978242741,2.44,1.0,0.9600000000000428,2.220000000000004,0,1622531558
114921,965053,379,29904902.0,2021-06-01 18:57:43,47.277306483252936,8.160112812361664,2.41,1.0,0.9600000000000428,2.3040000000000034,0,1622534983
114922,965054,379,29909343.0,2021-06-01 19:19:51,47.27731568387552,8.16010022278627,2.47,1.0,0.9600000000000428,2.318000000000004,0,1622534151
115297,968210,380,29857372.0,2021-06-01 00:09:10,47.276646464573275,8.161062768392782,2.43,1.0,1.0000000000000429,2.424000000000004,0,1622506150
115298,968211,380,29868297.0,2021-06-01 05:32:22,47.276651180290926,8.161055710705421,2.4,1.0,1.0000000000000429,2.4200000000000035,0,1622514742
115299,968212,380,29872733.0,2021-06-01 07:40:40,47.27666595814705,8.161032690009858,2.57,1.0,1.0000000000000429,2.4540000000000037,0,1622518120
115300,968213,380,29891348.0,2021-06-01 14:18:12,47.27667900646357,8.161012710729889,2.4,1.0,1.0000000000000429,2.4400000000000035,0,1622526852
115301,968214,380,29895811.0,2021-06-01 16:25:42,47.2766957467002,8.160990953534844,2.44,1.0,1.0000000000000429,2.448000000000003,0,1622530182
115302,968215,380,29900487.0,2021-06-01 16:48:33,47.27669031258169,8.161000093477316,2.4,1.0,1.0000000000000429,2.4420000000000037,0,1622531553
115303,968216,380,29904902.0,2021-06-01 18:57:47,47.27666829162406,8.161034455935201,2.41,1.0,1.0000000000000429,2.4440000000000035,0,1622534987
115304,968217,380,29909343.0,2021-06-01 19:19:46,47.276667937158955,8.161035412397059,2.4,1.0,1.0000000000000429,2.4100000000000037,0,1622534146
115679,971373,381,29857372.0,2021-06-01 00:09:14,47.276090128882856,8.16206621454334,2.37,1.0,1.0000000000000429,2.3720000000000034,0,1622506154
115680,971374,381,29868297.0,2021-06-01 05:32:17,47.27609063073658,8.16206512029506,2.33,1.0,1.0000000000000429,2.362000000000004,0,1622514737
115681,971375,381,29872733.0,2021-06-01 07:40:44,47.276109328032256,8.162027706872738,2.5,1.0,1.0000000000000429,2.3880000000000035,0,1622518124
115682,971376,381,29891348.0,2021-06-01 14:18:07,47.2761196752157,8.162007135433056,2.36,1.0,1.0000000000000429,2.3920000000000035,0,1622526847
115683,971377,381,29895811.0,2021-06-01 16:25:47,47.27612726103862,8.161989116919761,2.4,1.0,1.0000000000000429,2.3920000000000035,0,1622530187
115684,971378,381,29900487.0,2021-06-01 16:48:29,47.27611238011079,8.162019295885443,2.36,1.0,1.0000000000000429,2.3900000000000032,0,1622531549
115685,971379,381,29904902.0,2021-06-01 18:57:52,47.27610436248453,8.162035198911513,2.36,1.0,1.0000000000000429,2.3960000000000035,0,1622534992
115686,971380,381,29909343.0,2021-06-01 19:19:42,47.276089418434076,8.162065716437207,2.4,1.0,1.0000000000000429,2.3760000000000034,0,1622534142
116061,974536,382,29857372.0,2021-06-01 00:09:19,47.27559909152912,8.163108900620779,2.3,1.0,1.0000000000000429,2.318000000000004,0,1622506159
116062,974537,382,29868297.0,2021-06-01 05:32:13,47.275591187333234,8.163126135031177,2.37,1.0,1.0000000000000429,2.3240000000000034,0,1622514733
116063,974538,382,29872733.0,2021-06-01 07:40:49,47.27556654631622,8.163179862621686,2.47,1.0,1.0000000000000429,2.350000000000004,0,1622518129
116064,974539,382,29891348.0,2021-06-01 14:18:02,47.275571564853294,8.163168920138894,2.3,1.0,1.0000000000000429,2.342000000000004,0,1622526842
116065,974540,382,29895811.0,2021-06-01 16:25:51,47.275632188781074,8.163036734946767,2.27,1.0,1.0000000000000429,2.342000000000004,0,1622530191
116066,974541,382,29900487.0,2021-06-01 16:48:24,47.275609203881295,8.163086851517955,2.27,1.0,1.0000000000000429,2.3360000000000034,0,1622531544
116067,974542,382,29904902.0,2021-06-01 18:57:56,47.275619742809155,8.16306387230409,2.34,1.0,1.0000000000000429,2.330000000000004,0,1622534996
116068,974543,382,29909343.0,2021-06-01 19:19:37,47.27557869117593,8.163153381813327,2.3,1.0,1.0000000000000429,2.296000000000004,0,1622534137
116443,977699,383,29857372.0,2021-06-01 00:09:23,47.2750887251001,8.164217309692107,2.34,1.0,1.0000000000000429,2.540000000000004,0,1622506163
116444,977700,383,29868297.0,2021-06-01 05:32:08,47.275102635449606,8.164188792965152,2.57,1.0,1.0000000000000429,2.540000000000004,0,1622514728
116445,977701,383,29872733.0,2021-06-01 07:40:54,47.27508991355964,8.164218154519842,2.67,1.0,1.0000000000000429,2.552000000000004,0,1622518134
116446,977702,383,29891348.0,2021-06-01 14:17:57,47.275052248649175,8.164296708063372,2.6,1.0,1.0000000000000429,2.550000000000004,0,1622526837
116447,977703,383,29895811.0,2021-06-01 16:25:56,47.275091581935314,8.164211879678588,2.34,1.0,1.0000000000000429,2.504000000000004,0,1622530196
116448,977704,383,29900487.0,2021-06-01 16:48:19,47.275080990929396,8.164235453002165,2.57,1.0,1.0000000000000429,2.550000000000004,0,1622531539
116449,977705,383,29904902.0,2021-06-01 18:58:01,47.27509619646582,8.164202458840935,2.34,1.0,1.0000000000000429,2.504000000000004,0,1622535001
116450,977706,383,29909343.0,2021-06-01 19:19:33,47.275071371929165,8.164257047813553,2.6,1.0,1.0000000000000429,2.4900000000000038,0,1622534133
116825,980862,384,29857372.0,2021-06-01 00:09:29,47.2745244729496,8.165333442771576,2.57,1.0,1.0000000000000429,2.512000000000004,0,1622506169
116826,980863,384,29868297.0,2021-06-01 05:32:02,47.27454155196909,8.165300588726831,2.36,1.0,1.0000000000000429,2.4620000000000037,0,1622514722
116827,980864,384,29872733.0,2021-06-01 07:40:58,47.27454499796133,8.165292813916142,2.7,1.0,1.0000000000000429,2.520000000000003,0,1622518138
116828,980865,384,29891348.0,2021-06-01 14:17:51,47.274530936419275,8.165321332635445,2.44,1.0,1.0000000000000429,2.494000000000004,0,1622526831
116829,980866,384,29895811.0,2021-06-01 16:26:01,47.27455473208593,8.16527858219779,2.57,1.0,1.0000000000000429,2.528000000000004,0,1622530201
116830,980867,384,29900487.0,2021-06-01 16:48:13,47.27455463579929,8.165277680031751,2.44,1.0,1.0000000000000429,2.5020000000000038,0,1622531533
116831,980868,384,29904902.0,2021-06-01 18:58:06,47.27453142526531,8.165319372755723,2.58,1.0,1.0000000000000429,2.546000000000004,0,1622535006
116832,980869,384,29909343.0,2021-06-01 19:19:28,47.27457341640706,8.165243110751186,2.41,1.0,1.0000000000000429,2.488000000000004,0,1622534128
117207,984025,385,29857372.0,2021-06-01 00:09:35,47.27394918156958,8.166344822778706,2.4,1.0,1.0000000000000429,2.4160000000000035,0,1622506175
117208,984026,385,29868297.0,2021-06-01 05:31:53,47.273946065912504,8.166350244493053,2.43,1.0,1.0000000000000429,2.4220000000000037,0,1622514713
117209,984027,385,29872733.0,2021-06-01 07:41:04,47.273948171831826,8.166346579875034,2.4,1.0,1.0000000000000429,2.414000000000004,0,1622518144
117210,984028,385,29891348.0,2021-06-01 14:17:41,47.273947037945995,8.166348553007793,2.44,1.0,1.0000000000000429,2.414000000000004,0,1622526821
117211,984029,385,29895811.0,2021-06-01 16:26:06,47.273972515201855,8.166304218731044,2.4,1.0,1.0000000000000429,2.414000000000004,0,1622530206
117212,984030,385,29900487.0,2021-06-01 16:48:01,47.27396674576453,8.166314258424185,2.44,1.0,1.0000000000000429,2.4220000000000037,0,1622531521
117213,984031,385,29904902.0,2021-06-01 18:58:12,47.27394027233528,8.166360326193281,2.41,1.0,1.0000000000000429,2.418000000000004,0,1622535012
117214,984032,385,29909343.0,2021-06-01 19:19:20,47.27395542414903,8.166333959746714,2.4,1.0,1.0000000000000429,2.418000000000004,0,1622534120
117589,987188,386,29857372.0,2021-06-01 00:09:45,47.27337246114823,8.167314214258568,2.47,1.0,1.0000000000000433,2.280000000000004,0,1622506185
117590,987189,386,29868297.0,2021-06-01 05:31:37,47.27339563325538,8.167276899123108,2.13,1.0,1.0000000000000433,2.2120000000000037,0,1622514697
117591,987190,386,29872733.0,2021-06-01 07:41:11,47.273375249824646,8.167310053579609,2.53,1.0,1.0000000000000433,2.3320000000000034,0,1622518151
117592,987191,386,29891348.0,2021-06-01 14:17:25,47.273378807186134,8.167300858609584,2.13,1.0,1.0000000000000433,2.264000000000004,0,1622526805
117593,987192,386,29895811.0,2021-06-01 16:26:14,47.273356841282435,8.16733615344275,2.47,1.0,1.0000000000000433,2.346000000000004,0,1622530214
117594,987193,386,29900487.0,2021-06-01 16:47:45,47.27338322309986,8.167292922470411,2.0,1.0,1.0000000000000433,2.2520000000000038,0,1622531505
117595,987194,386,29904902.0,2021-06-01 18:58:21,47.27337630778553,8.167309724143335,2.47,1.0,1.0000000000000433,2.3200000000000034,0,1622535021
117596,987195,386,29909343.0,2021-06-01 19:18:46,47.27319429209466,8.167534960699678,1.89,1.0,1.0000000000000433,2.192000000000004,0,1622534086
117971,990351,387,29857372.0,2021-06-01 00:10:01,47.27264409990114,8.167906397544115,2.02,1.0,1.0000000000000433,2.072000000000004,0,1622506201
117972,990352,387,29868297.0,2021-06-01 05:31:22,47.27264911827551,8.167903931761108,2.26,1.0,1.0000000000000433,2.112000000000003,0,1622514682
117973,990353,387,29872733.0,2021-06-01 07:41:25,47.27248320584466,8.167983194205418,2.26,1.0,1.0000000000000433,2.1180000000000034,0,1622518165
117974,990354,387,29891348.0,2021-06-01 14:17:12,47.27265199345736,8.167902745368973,2.27,1.0,1.0000000000000433,2.2080000000000037,0,1622526792
117975,990355,387,29895811.0,2021-06-01 16:26:27,47.272681579969905,8.167889046289144,2.05,1.0,1.0000000000000433,2.172000000000004,0,1622530227
117976,990356,387,29900487.0,2021-06-01 16:47:03,47.27290096606095,8.167779475660263,2.2,1.0,1.0000000000000433,2.2080000000000037,0,1622531463
117977,990357,387,29904902.0,2021-06-01 18:58:37,47.272693415486096,8.167883059902733,1.93,1.0,1.0000000000000433,2.1420000000000043,0,1622535037
117978,990358,387,29909343.0,2021-06-01 19:18:33,47.272663916241896,8.167896596613879,2.27,1.0,1.0000000000000433,2.144000000000004,0,1622534073
118353,993513,388,29857372.0,2021-06-01 00:10:24,47.27185198152747,8.16846352026968,2.16,1.0,0.933333333333378,2.064000000000004,0,1622506224
118354,993514,388,29868297.0,2021-06-01 05:31:11,47.27183831937789,8.168483526375491,2.16,1.0,0.933333333333378,2.0620000000000034,0,1622514671
118355,993515,388,29872733.0,2021-06-01 07:42:07,47.27183860376292,8.168481371013641,2.33,1.0,1.0000000000000446,2.1420000000000035,0,1622518207
118356,993516,388,29891348.0,2021-06-01 14:17:00,47.27184498203419,8.168479132900451,2.06,1.0,1.0000000000000446,2.1620000000000035,0,1622526780
118357,993517,388,29895811.0,2021-06-01 16:27:05,47.27184516677554,8.168471596263599,2.1,1.0,1.0000000000000446,2.1620000000000035,0,1622530265
118358,993518,388,29900487.0,2021-06-01 16:46:53,47.27182390074544,8.16849797955404,2.06,1.0,1.0000000000000446,2.1420000000000035,0,1622531453
118359,993519,388,29904902.0,2021-06-01 18:59:14,47.2718459144205,8.168471297979362,2.24,1.0,1.0000000000000446,2.1580000000000044,0,1622535074
118360,993520,388,29909343.0,2021-06-01 19:18:23,47.27181095514001,8.168515894352678,2.13,1.0,1.0000000000000446,2.1180000000000034,0,1622534063
118735,996675,389,29857372.0,2021-06-01 00:10:35,47.27124899172105,8.169383240608134,2.37,1.0,1.0000000000000446,2.338000000000004,0,1622506235
118736,996676,389,29868297.0,2021-06-01 05:31:03,47.27121583887799,8.169437722243105,2.3,1.0,1.0000000000000446,2.330000000000003,0,1622514663
118737,996677,389,29872733.0,2021-06-01 07:42:18,47.27122439809746,8.169423656472953,2.43,1.0,1.0000000000000446,2.3560000000000034,0,1622518218
118738,996678,389,29891348.0,2021-06-01 14:16:52,47.271229829909814,8.169414730118817,2.34,1.0,1.0000000000000446,2.350000000000004,0,1622526772
118739,996679,389,29895811.0,2021-06-01 16:27:15,47.271264354422634,8.169357994354018,2.34,1.0,1.0000000000000446,2.3560000000000034,0,1622530275
